url,id_inmueble,precio,titulo,tipo_inmueble,calle,colonia,alcaldia,cp,recamaras,banos,m2_construidos,estacionamientos,antiguedad,amenidades,precio_m2_colonia,latitud,longitud,fecha_extraccion
https://propiedades.com/inmuebles/departamento-en-venta-rio-ussuri-cuauhtemoc-df-30012267#pagina=31&tipos=residencial-venta&area=df&pos=14,30560539.0,3800000.0,"Se vende departamento en Río Ussuri, Colonia Cuauhtémoc, C.P. 06500",Departamento,Río Ussuri,Cuauhtémoc,Cuauhtémoc,6500.0,1.0,1.0,84.0,1.0,,[],60120.0,19.43514,-99.1689,2025-11-30 06:20:56
https://propiedades.com/inmuebles/departamento-en-venta-alabama-42-napoles-benito-juarez-03810-ciudad-de-mexico-cdmx-42-napoles-df-30435270#pagina=35&tipos=residencial-venta&area=df&pos=33,30208382.0,10700480.0,"Departamento en venta disponible en Alabama 42, Nápoles, Benito Juárez, 03810 Ciudad de México, CDMX #42, Colonia Napoles, C.P. 03810",Departamento,Disponible en Alabama 42,Napoles,Benito Juárez,3810.0,2.0,1.0,95.0,1.0,,[],51830.0,19.389663,-99.173808,2025-11-30 06:21:11
https://propiedades.com/inmuebles/casa-en-condominio-en-venta-arbol-del-fuego-43-la-candelaria-df-26292096#pagina=24&tipos=residencial-venta&area=df&pos=37,,9825427.0,"Casa en condominio disponible en venta en Árbol del Fuego #43, Colonia La Candelaria, C.P. 04380",Casa,Av. División Del Norte,La Candelaria,Desconocida,4380.0,3.0,2.0,,,2.0,[],,,,2025-11-30 06:21:26
https://propiedades.com/inmuebles/departamento-en-venta-eje-central-lazaro-cardenas-306-306-portales-norte-df-29807466#pagina=11&tipos=residencial-venta&area=df&pos=46,30531674.0,6500000.0,"Departamento en venta disponible en Eje Central Lázaro Cárdenas 306 #306Int. 1001, Colonia Portales Norte, C.P. 03303",Departamento,Disponible en Eje Central Lázaro Cárdenas 306 #306int. 1001,Portales Norte,Benito Juárez,3303.0,2.0,2.0,25.0,1.0,8.0,['Cisterna'],41970.0,19.368262,-99.149281,2025-11-30 06:21:42
https://propiedades.com/inmuebles/departamento-en-venta-van-dick-73-nonoalco-benito-juarez-03700-ciudad-de-mexico-cdmx-santa-maria-nonoalco-df-30528513#pagina=30&tipos=residencial-venta&area=df&pos=2,28272379.0,5200000.0,"Departamento en venta disponible en Van Dick 73, Nonoalco, Benito Juárez, 03700 Ciudad de México, CDMX, Colonia Santa Maria Nonoalco, C.P. 03700",Departamento,Disponible en Van Dick 73,Santa Maria Nonoalco,Benito Juárez,3700.0,3.0,1.0,88.0,1.0,1.0,[],43230.0,19.37188,-99.157701,2025-11-30 06:21:59
https://propiedades.com/inmuebles/departamento-en-venta-ignacio-allende-san-joaquin-df-29091541#pagina=4&tipos=residencial-venta&area=df&pos=34,29091532.0,3350000.0,"Venta de departamento en Ignacio Allende, Colonia San Joaquín, C.P. 11260",Departamento,,San Joaquín,Desconocida,11260.0,2.0,2.0,0.0,2.0,2.0,[],25440.0,,,2025-11-30 06:22:14
https://propiedades.com/inmuebles/departamento-en-venta-acacias-ciudad-de-mexico-cdmx-43-acacias-df-30490195#pagina=25&tipos=residencial-venta&area=df&pos=27,29901371.0,6490000.0,"Venta departamento en Acacias, Ciudad de México, CDMX #43Int. piso 6, Colonia Acacias, C.P. 03240",Departamento,,Acacias,Desconocida,3240.0,3.0,2.0,110.0,1.0,,['Cisterna'],51020.0,,,2025-11-30 06:22:30
https://propiedades.com/inmuebles/departamento-en-venta-ciudad-de-los-deportes-df-30555999#pagina=20&tipos=residencial-venta&area=df&pos=33,29912880.0,8.0,"Se vende departamento , Colonia Ciudad de los Deportes, C.P. 03710",Departamento,,Ciudad de los Deportes,Benito Juárez,3710.0,3.0,3.0,,2.0,,[],45250.0,19.382422,-99.17616,2025-11-30 06:24:12
https://propiedades.com/inmuebles/departamento-en-venta-eje-central-lazaro-cardenas-centro-area-1-df-29858891#pagina=6&tipos=residencial-venta&area=df&pos=36,30060849.0,2583060.0,"Venta departamento en Eje Central Lázaro Cárdenas, Colonia Centro (Área 1), C.P. 06000",Departamento,Eje Central Lázaro Cárdenas,Centro (área 1),Cuauhtémoc,6000.0,2.0,1.0,54.0,1.0,,"['Cisterna', 'Telefonía']",36970.0,19.432448,-99.13609,2025-11-30 06:24:28
https://propiedades.com/inmuebles/departamento-en-venta-miguel-angel-35-benito-juarez-roof-garden-privado-35-santa-maria-nonoalco-df-30435554#pagina=8&tipos=residencial-venta&area=df&pos=22,30466560.0,5100000.0,"Venta departamento en Miguel Ángel 35, Benito Juárez ROOF GARDEN PRIVADO #35, Colonia Santa Maria Nonoalco, C.P. 03700",Departamento,,Santa Maria Nonoalco,Benito Juárez,3700.0,2.0,2.0,65.0,2.0,9.0,[],43230.0,19.37188,-99.157701,2025-11-30 06:24:44
https://propiedades.com/inmuebles/casa-en-condominio-en-venta-colonia-tepepan-guadalupe-i-ramirez-santa-maria-tepepan-df-29376127#pagina=12&tipos=residencial-venta&area=df&pos=43,29705127.0,4600000.0,"Se vende casa en condominio COLONIA TEPEPAN #Guadalupe I Ramirez, Colonia Santa María Tepepan, C.P. 16020",Casa,Condominio Colonia Tepepan #guadalupe I Ramirez,Santa María Tepepan,Xochimilco,16020.0,2.0,2.0,34.0,,10.0,"['Cisterna', 'Telefonía']",,19.273872,-99.13672,2025-11-30 06:24:59
https://propiedades.com/inmuebles/departamento-en-venta-campo-sarlat-80-san-bartolo-cahualtongo-azcapotzalco-02720-ciudad-de-mexico-cdmx-san-bartolo-cahualtongo-df-29685863#tipos=residencial-venta&area=df&pos=42,30487664.0,1545000.0,"Venta de departamento en Campo Sarlat 80, San Bartolo Cahualtongo, Azcapotzalco, 02720 Ciudad de México, CDMX, Colonia San Bartolo Cahualtongo, C.P. 02720",Departamento,Campo Sarlat 80,San Bartolo Cahualtongo,Azcapotzalco,2720.0,2.0,1.0,54.0,1.0,25.0,[],13510.0,19.481969,-99.202284,2025-11-30 06:25:15
https://propiedades.com/inmuebles/departamento-en-venta-cerrada-valdivia-297-santo-tomas-ajusco-df-30048444#pagina=35&tipos=residencial-venta&area=df&pos=44,30048638.0,1700000.0,"Departamento en venta, Cerrada Valdivia #297Int. 00, Colonia Santo Tomas Ajusco, C.P. 14710",Departamento,Venta,Santo Tomas Ajusco,Desconocida,14710.0,2.0,1.0,,1.0,15.0,[],26580.0,,,2025-11-30 06:25:31
https://propiedades.com/inmuebles/departamento-en-venta-san-pedro-xalpa-df-30523429#pagina=16&tipos=residencial-venta&area=df&pos=16,30386088.0,3340000.0,"Departamento disponible en venta en , Colonia San Pedro Xalpa, C.P. 02710",Departamento,,San Pedro Xalpa,Azcapotzalco,2710.0,3.0,2.0,70.0,1.0,,[],21260.0,19.483774,-99.210195,2025-11-30 06:25:43
https://propiedades.com/inmuebles/casa-en-venta-cerrada-de-la-loma-lomas-de-san-angel-inn-df-30079513#pagina=25&tipos=residencial-venta&area=df&pos=4,22363963.0,9400000.0,"Venta casa en Cerrada de la Loma, Colonia Lomas de San Ángel Inn, C.P. 01790",Casa,calle cerrada y tranquila. Son 241 m2 habitables en 2 niveles. Planta baja,Lomas de San Ángel Inn,Álvaro Obregón,1790.0,3.0,2.0,0.0,,60.0,[],47160.0,19.345143,-99.199835,2025-11-30 06:26:00
https://propiedades.com/inmuebles/departamento-en-venta-departamento-con-amenidades-en-barranca-del-muerto-merced-gomez-df-30554237#pagina=2&tipos=residencial-venta&area=df&pos=3,28284767.0,5991000.0,"Venta de departamento en DEPARTAMENTO CON AMENIDADES EN BARRANCA DEL MUERTO, Colonia Merced Gómez, C.P. 01600",Departamento,,Merced Gómez,Álvaro Obregón,1600.0,2.0,2.0,100.0,1.0,1.0,['Cisterna'],45450.0,19.364683,-99.198554,2025-11-30 06:26:16
https://propiedades.com/inmuebles/departamento-en-venta-santa-anita-df-30556006#pagina=24&tipos=residencial-venta&area=df&pos=22,29711790.0,1954500.0,"Departamento disponible en venta en , Colonia Santa Anita, C.P. 08300",Departamento,"Iztacalco, Ciudad de México",Santa Anita,Desconocida,8300.0,2.0,1.0,65.0,1.0,,[],19350.0,,,2025-11-30 06:26:33
https://propiedades.com/inmuebles/departamento-en-venta-av-bordo-85magenta-a-ph4-exejido-de-santa-ursula-coapa-df-30399188#pagina=17&tipos=residencial-venta&area=df&pos=15,30171370.0,7900000.0,"Departamento en venta disponible en Av. Bordo 85magenta A ph4, Colonia Ex-Ejido de Santa Ursula Coapa, C.P. 04980",Departamento,Av. Bordo 85magenta A ph4,Ex-ejido de Santa Ursula Coapa,Coyoacán,4980.0,3.0,3.0,0.0,,9.0,[],34530.0,19.304115,-99.153214,2025-11-30 06:27:18
https://propiedades.com/inmuebles/departamento-en-venta-c-roberto-koch-15-impi-picos-iztacalco-08760-ciudad-de-mexico-cdmx-15-inpi-picos-df-30486264#pagina=31&tipos=residencial-venta&area=df&pos=30,28232391.0,2340000.0,"Se vende departamento en C. Roberto Koch 15, Impi Picos, Iztacalco, 08760 Ciudad de México, CDMX #15, Colonia INPI Picos, C.P. 08760",Departamento,C. Roberto Koch 15,Inpi Picos,Iztacalco,8760.0,3.0,1.0,73.0,1.0,42.0,['Cisterna'],12910.0,19.391306,-99.10371,2025-11-30 06:27:35
https://propiedades.com/inmuebles/departamento-en-venta-balderas-136-colonia-centro-centro-cuauhtemoc-06070-ciudad-de-mexico-cdmx-136-centro-area-7-df-30333376#pagina=12&tipos=residencial-venta&area=df&pos=19,30541900.0,2950000.0,"Venta departamento en Balderas 136, Colonia Centro, Centro, Cuauhtémoc, 06070 Ciudad de México, CDMX #136Int. 703, Colonia Centro (Área 7), C.P. 06070",Departamento,Balderas 136,Centro (área 7),Cuauhtémoc,6070.0,2.0,1.0,62.0,1.0,6.0,[],36970.0,19.43263,-99.133178,2025-11-30 06:27:47
https://propiedades.com/inmuebles/departamento-en-venta-gutierrez-zamora-ampliacion-alpes-df-28284770#pagina=15&tipos=residencial-venta&area=df&pos=7,30554235.0,7071350.0,"Venta departamento en Gutierrez Zamora, Colonia Ampliación Alpes, C.P. 01710",Departamento,Gutierrez Zamora,Ampliación Alpes,Desconocida,1710.0,2.0,2.0,0.0,2.0,2.0,[],53460.0,,,2025-11-30 06:28:00
https://propiedades.com/inmuebles/departamento-en-venta-cienfuegos-1077-lindavista-norte-df-30296301#pagina=13&tipos=residencial-venta&area=df&pos=37,30562995.0,3700000.0,"Departamento en venta, Cienfuegos #1077, Colonia Lindavista Norte, C.P. 07300",Departamento,Venta,Lindavista Norte,Gustavo A. Madero,7300.0,3.0,2.0,40.0,1.0,,['Cisterna'],34430.0,19.505739,-99.148014,2025-11-30 06:28:14
https://propiedades.com/inmuebles/departamento-en-venta-balderas-132-centro-area-7-df-30296274#pagina=12&tipos=residencial-venta&area=df&pos=37,29985608.0,2300000.0,"Se vende departamento Balderas #132, Colonia Centro (Área 7), C.P. 06070",Departamento,,Centro (área 7),Cuauhtémoc,6070.0,2.0,1.0,34.0,,1.0,[],36970.0,19.43263,-99.133178,2025-11-30 06:28:27
https://propiedades.com/inmuebles/casa-en-condominio-en-venta-avenida-san-lorenzo-80-san-lorenzo-la-cebada-df-29990152#pagina=9&tipos=residencial-venta&area=df&pos=47,,9977115.0,"Se vende casa en condominio Avenida San Lorenzo #80Int. 28, Colonia San Lorenzo La Cebada, C.P. 16035",Casa,Avenida San Lorenzo #80Int. 28,San Lorenzo la Cebada,Desconocida,16035.0,3.0,3.0,,,30.0,['Cisterna'],,,,2025-11-30 06:28:43
https://propiedades.com/inmuebles/casa-en-venta-avenida-del-castillo-ampliacion-cocoyotes-df-30012072#pagina=31&tipos=residencial-venta&area=df&pos=23,30249876.0,3100000.0,"Casa en venta, Avenida del Castillo, Colonia Ampliación Cocoyotes, C.P. 07180",Casa,"Cuautepec de Madero, Ciudad de México",Ampliación Cocoyotes,Desconocida,7180.0,3.0,2.0,240.0,,51.0,['Telefonía'],27470.0,,,2025-11-30 06:28:57
https://propiedades.com/inmuebles/casa-en-venta-segunda-cerrada-de-frontera-san-angel-df-28133465#pagina=19&tipos=residencial-venta&area=df&pos=2,28448345.0,39500000.0,"Venta de casa en Segunda Cerrada de Frontera, Colonia San Angel, C.P. 01000",Casa,,San Angel,Álvaro Obregón,1000.0,4.0,5.0,,6.0,,['Aire acondicionado'],47160.0,19.344367,-99.192447,2025-11-30 06:29:14
https://propiedades.com/inmuebles/departamento-en-venta-uxmal-620-vertiz-narvarte-benito-juarez-03600-ciudad-de-mexico-cdmx-620-vertiz-narvarte-df-30400599#pagina=6&tipos=residencial-venta&area=df&pos=42,30594784.0,6600000.0,"Se vende departamento en Uxmal 620, Vértiz Narvarte, Benito Juárez, 03600 Ciudad de México, CDMX #620, Colonia Vertiz Narvarte, C.P. 03600",Departamento,Uxmal 620,Vertiz Narvarte,Benito Juárez,3600.0,3.0,2.0,97.0,2.0,,[],41310.0,19.378535,-99.156929,2025-11-30 06:29:30
https://propiedades.com/inmuebles/departamento-en-venta-del-valle-centro-df-30434302#pagina=19&tipos=residencial-venta&area=df&pos=29,28602238.0,5.0,"Departamento en venta disponible en , Colonia Del Valle Centro, C.P. 03100",Departamento,,Del Valle Centro,Benito Juárez,3100.0,3.0,2.0,113.0,1.0,50.0,[],42630.0,19.386924,-99.163602,2025-11-30 06:30:05
https://propiedades.com/inmuebles/casa-en-venta-lomas-de-vista-hermosa-df-30457437#pagina=16&tipos=residencial-venta&area=df&pos=37,29281376.0,23950000.0,"Se vende casa en , Colonia Lomas de Vista Hermosa, C.P. 05100",Casa,,Lomas de Vista Hermosa,Cuajimalpa,5100.0,3.0,4.0,429.0,6.0,,[],37610.0,19.37698,-99.275171,2025-11-30 06:30:22
https://propiedades.com/inmuebles/departamento-en-venta-av-carlos-fernandez-graef-contadero-ciudad-de-mexico-cdmx-sn-las-tinajas-df-30219991#pagina=35&tipos=residencial-venta&area=df&pos=8,23024222.0,8500000.0,"Departamento en venta disponible en Av. Carlos Fernández Graef, Contadero, Ciudad de México, CDMX #s/n, Colonia Las Tinajas, C.P. 05370",Departamento,"Contadero, Ciudad de México",Las Tinajas,Desconocida,5370.0,2.0,2.0,125.0,3.0,1.0,"['Cisterna', 'Telefonía', 'Aire acondicionado']",49470.0,,,2025-11-30 06:30:40
https://propiedades.com/inmuebles/departamento-en-venta-granada-ciudad-de-mexico-cdmx-granada-df-30467053#pagina=35&tipos=residencial-venta&area=df&pos=28,30432627.0,2400.0,"Venta departamento en Granada, Ciudad de México, CDMX, Colonia Granada, C.P. 11520",Departamento,,Granada,Desconocida,11520.0,2.0,2.0,72.0,1.0,,[],65250.0,,,2025-11-30 06:30:55
https://propiedades.com/inmuebles/departamento-en-venta-casa-del-obrero-mundial-114-codigo-2-col-del-valle-nte-benito-juarez-03103-del-valle-nte-cdmx-del-valle-norte-df-30327427#pagina=2&tipos=residencial-venta&area=df&pos=24,30477186.0,3129115.0,"Venta de departamento en Casa del Obrero Mundial 114, código 2, Col del Valle Nte, Benito Juárez, 03103 Del Valle Nte, CDMX, Colonia Del Valle Norte, C.P. 03103",Departamento,,Del Valle Norte,Benito Juárez,3103.0,1.0,1.0,78.0,1.0,1.0,[],42630.0,19.373635,-99.157408,2025-11-30 06:31:09
https://propiedades.com/inmuebles/casa-en-venta-alamos-03400-ciudad-de-mexico-cdmx-sn-alamos-df-30490622#pagina=32&tipos=residencial-venta&area=df&pos=3,30404549.0,12500000.0,"Casa en venta disponible en Álamos, 03400 Ciudad de México, CDMX #s/n, Colonia Álamos, C.P. 03400",Casa,Disponible en Álamos,Álamos,Benito Juárez,3400.0,5.0,6.0,427.0,5.0,40.0,[],38340.0,19.394749,-99.142949,2025-11-30 06:31:37
https://propiedades.com/inmuebles/departamento-en-venta-portales-sur-df-30569718#pagina=18&tipos=residencial-venta&area=df&pos=9,30361918.0,3599000.0,"Venta departamento en , Colonia Portales Sur, C.P. 03300",Departamento,,Portales Sur,Benito Juárez,3300.0,2.0,1.0,65.0,1.0,6.0,[],41970.0,19.361694,-99.148914,2025-11-30 06:31:55
https://propiedades.com/inmuebles/casa-en-venta-anzures-df-29364373#pagina=23&tipos=residencial-venta&area=df&pos=31,,14500000.0,"Venta de casa , Colonia Anzures, C.P. 11590",Casa,AV. PRIMARIA CIRCUITO INTERIOR,Anzures,Miguel Hidalgo,11590.0,3.0,3.0,,,45.0,[],51110.0,19.432097,-99.177165,2025-11-30 06:32:10
https://propiedades.com/inmuebles/departamento-en-venta-alfonso-reyes-hipodromo-df-30274533#pagina=5&tipos=residencial-venta&area=df&pos=30,28508210.0,4500000.0,"Venta de departamento Alfonso Reyes, Colonia Hipódromo, C.P. 06100",Departamento,,Hipódromo,Cuauhtémoc,6100.0,2.0,1.0,60.0,,,[],62600.0,19.409371,-99.171213,2025-11-30 06:32:26
https://propiedades.com/inmuebles/departamento-en-venta-suits-con-amenidades-para-inversionistas-en-roma-norte-roma-norte-df-30560891#pagina=2&tipos=residencial-venta&area=df&pos=16,29382229.0,5994000.0,"Departamento disponible en venta en SUITS CON AMENIDADES PARA INVERSIONISTAS EN ROMA NORTE, Colonia Roma Norte, C.P. 06700",Departamento,Suits CON Amenidades Para Inversionistas EN Roma Norte,Roma Norte,Cuauhtémoc,6700.0,2.0,1.0,52.0,1.0,1.0,"['Cisterna', 'Aire acondicionado']",54490.0,19.418323,-99.162565,2025-11-30 06:32:42
https://propiedades.com/inmuebles/departamento-en-venta-ciencias-escandon-i-seccion-df-30085984#pagina=21&tipos=residencial-venta&area=df&pos=9,28472924.0,3237000.0,"Venta departamento en Ciencias, Colonia Escandón I Sección, C.P. 11800",Departamento,,Escandón I Sección,Miguel Hidalgo,11800.0,1.0,1.0,42.0,,,[],42820.0,19.407116,-99.190617,2025-11-30 06:33:29
https://propiedades.com/inmuebles/departamento-en-venta-av-instituto-politecnico-nacional-lindavista-norte-df-30545502#pagina=27&tipos=residencial-venta&area=df&pos=18,30537469.0,5680000.0,"Venta de departamento Av Instituto Politécnico Nacional, Colonia Lindavista Norte, C.P. 07300",Departamento,,Lindavista Norte,Gustavo A. Madero,7300.0,2.0,2.0,65.0,2.0,1.0,['Cisterna'],34430.0,19.505739,-99.148014,2025-11-30 06:33:46
https://propiedades.com/inmuebles/departamento-en-venta-antillas-portales-sur-df-28909306#pagina=4&tipos=residencial-venta&area=df&pos=33,30432519.0,3991684.0,"Venta de departamento Antillas, Colonia Portales Sur, C.P. 03300",Departamento,,Portales Sur,Benito Juárez,3300.0,2.0,2.0,4.0,1.0,,[],41970.0,19.361694,-99.148914,2025-11-30 06:34:01
https://propiedades.com/inmuebles/departamento-en-venta-sierra-gorda-lomas-de-chapultepec-vii-seccion-df-28752767#pagina=18&tipos=residencial-venta&area=df&pos=16,29460555.0,42000000.0,"Departamento en venta disponible en Sierra Gorda, Colonia Lomas de Chapultepec VII Sección, C.P. 11000",Departamento,Disponible en Sierra Gorda,Lomas de Chapultepec VII Sección,Miguel Hidalgo,11000.0,3.0,3.0,,,10.0,['Aire acondicionado'],58630.0,19.407116,-99.190617,2025-11-30 06:34:13
https://propiedades.com/inmuebles/casa-en-venta-san-jose-insurgentes-df-27479236#pagina=24&tipos=residencial-venta&area=df&pos=7,30511262.0,13600000.0,"Venta de casa en , Colonia San José Insurgentes, C.P. 03900",Casa,,San José Insurgentes,Desconocida,3900.0,3.0,3.0,213.0,2.0,,[],45250.0,,,2025-11-30 06:34:28
https://propiedades.com/inmuebles/casa-en-venta-alvaro-resendiz-coapa-presidentes-ejidales-1ra-secc-04470-ciudad-de-mexico-cdmx-presidentes-ejidales-2a-seccion-df-30339263#pagina=34&tipos=residencial-venta&area=df&pos=29,29895954.0,7895000.0,"Casa en venta disponible en Álvaro Reséndiz, Coapa, Presidentes Ejidales 1ra Secc, 04470 Ciudad de México, CDMX, Colonia Presidentes Ejidales 2a Sección, C.P. 04470",Casa,Disponible en Álvaro Reséndiz,Presidentes Ejidales Ii Sección,Desconocida,4470.0,3.0,3.0,60.0,2.0,10.0,"['Cisterna', 'Telefonía']",26240.0,,,2025-11-30 06:34:44
https://propiedades.com/inmuebles/departamento-en-venta-division-del-norte-lomas-de-memetla-df-27729469#pagina=19&tipos=residencial-venta&area=df&pos=34,30564577.0,4285000.0,"Se vende departamento en División del Norte, Colonia Lomas de Memetla, C.P. 05330",Departamento,División del Norte,Lomas de Memetla,Desconocida,5330.0,3.0,2.0,60.0,1.0,3.0,[],42750.0,,,2025-11-30 06:34:58
https://propiedades.com/inmuebles/departamento-en-venta-benito-miranda-77-edificio-b1-503-santa-ana-poniente-las-penas-iztapalapa-ciudad-de-mexico-cdm-las-penas-df-30327544#tipos=residencial-venta&area=df&pos=11,29685629.0,989000.0,"Departamento en venta, Benito Miranda 77 EDIFICIO B1, 503, Santa Ana Poniente, Las Peñas, Iztapalapa, Ciudad de México, CDM, Colonia Las Peñas, C.P. 09750",Departamento,"Iztapalapa, Ciudad de México",Las Peñas,Iztapalapa,9750.0,2.0,1.0,,1.0,28.0,[],9860.0,19.342917,-99.044772,2025-11-30 06:35:15
https://propiedades.com/inmuebles/departamento-en-venta-cruz-del-farol-69-miguel-hidalgo-df-28864851#pagina=13&tipos=residencial-venta&area=df&pos=1,29685522.0,2190000.0,"Venta de departamento cruz del farol #69, Colonia Miguel Hidalgo, C.P. 14250",Departamento,,Miguel Hidalgo,Miguel Hidalgo,14250.0,3.0,1.0,100.0,1.0,9.0,['Cisterna'],23140.0,19.4157,-99.213688,2025-11-30 06:35:29
https://propiedades.com/inmuebles/casa-en-venta-temiz-bosques-de-tarango-df-30338073#pagina=26&tipos=residencial-venta&area=df&pos=16,27714517.0,18800000.0,"Venta de casa en TEMIZ, Colonia Bosques de Tarango, C.P. 01580",Casa,Temiz,Bosques de Tarango,Desconocida,1580.0,3.0,3.0,244.0,4.0,6.0,"['Cisterna', 'Telefonía']",24000.0,,,2025-11-30 06:35:41
https://propiedades.com/inmuebles/departamento-en-venta-bilbao-28-interior-002-granjas-estrella-iztapalapa-ciudad-de-mexico--granjas-estrella-df-30334903#pagina=2&tipos=residencial-venta&area=df&pos=46,30048692.0,1292000.0,"Departamento disponible en venta en Bilbao 28, Interior 002, Granjas Estrella, Iztapalapa, Ciudad de México. , Colonia Granjas Estrella, C.P. 09880",Departamento,"Iztapalapa, Ciudad de México",Granjas Estrella,Iztapalapa,9880.0,2.0,1.0,43.0,1.0,30.0,[],14440.0,19.323036,-99.079056,2025-11-30 06:36:11
https://propiedades.com/inmuebles/casa-en-venta-pujato-41-lindavista-norte-df-29926977#pagina=3&tipos=residencial-venta&area=df&pos=25,30585913.0,9000000.0,"Venta de casa en Pujato #41, Colonia Lindavista Norte, C.P. 07300",Casa,,Lindavista Norte,Gustavo A. Madero,7300.0,3.0,3.0,,,25.0,['Telefonía'],22480.0,19.505739,-99.148014,2025-11-30 06:36:27
https://propiedades.com/inmuebles/departamento-en-venta-gabriel-mancera-del-valle-sur-df-30085975#pagina=21&tipos=residencial-venta&area=df&pos=13,26089152.0,5713003.0,"Venta de departamento Gabriel Mancera, Colonia Del Valle Sur, C.P. 03104",Departamento,"Col del Valle Centro, Ciudad de México",Del Valle Sur,Benito Juárez,3104.0,2.0,2.0,0.0,1.0,,[],42630.0,19.389128,-99.175683,2025-11-30 06:36:43
https://propiedades.com/inmuebles/departamento-en-venta-tomas-alva-edison-tabacalera-df-27243643#pagina=4&tipos=residencial-venta&area=df&pos=17,28972527.0,2429926.0,"Venta departamento en Tomás Alva Edison, Colonia Tabacalera, C.P. 06030",Departamento,,Tabacalera,Desconocida,6030.0,1.0,1.0,0.0,0.0,,[],61480.0,,,2025-11-30 06:36:59
https://propiedades.com/inmuebles/departamento-en-venta-david-herrera-16-escandon-i-secc-miguel-hidalgo-11800-ciudad-de-mexico-cdmx-16-escandon-ii-seccion-df-30378721#pagina=9&tipos=residencial-venta&area=df&pos=9,30484446.0,9479360.0,"Departamento en venta, David Herrera 16, Escandón I Secc, Miguel Hidalgo, 11800 Ciudad de México, CDMX #16, Colonia Escandón II Sección, C.P. 11800",Departamento,Venta,Escandón Ii Sección,Miguel Hidalgo,11800.0,4.0,3.0,200.0,2.0,1.0,[],42820.0,19.407116,-99.190617,2025-11-30 06:37:16
https://propiedades.com/inmuebles/departamento-en-venta-medellin-216-roma-nte-cuauhtemoc-06700-ciudad-de-mexico-cdmx-216-roma-norte-df-30507396#pagina=8&tipos=residencial-venta&area=df&pos=3,30367813.0,7000000.0,"Se vende departamento Medellín 216, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX #216, Colonia Roma Norte, C.P. 06700",Departamento,,Roma Norte,Cuauhtémoc,6700.0,3.0,2.0,65.0,2.0,1.0,[],54490.0,19.418323,-99.162565,2025-11-30 06:37:29
https://propiedades.com/inmuebles/departamento-en-venta-avenida-jardin-sn-tlatilco-df-29685652#pagina=13&tipos=residencial-venta&area=df&pos=20,30588720.0,2200000.0,"Departamento disponible en venta en Avenida Jardín #s/n, Colonia Tlatilco, C.P. 02860",Departamento,Avenida Jardín #s/n,Tlatilco,Desconocida,2860.0,3.0,1.0,59.0,1.0,10.0,['Cisterna'],30410.0,,,2025-11-30 06:37:42
https://propiedades.com/inmuebles/departamento-en-venta-barranca-del-muerto-guadalupe-inn-df-30003905#pagina=4&tipos=residencial-venta&area=df&pos=12,27477467.0,4500000.0,"Venta de departamento en Barranca del muerto, Colonia Guadalupe Inn, C.P. 01020",Departamento,,Guadalupe Inn,Desconocida,1020.0,2.0,2.0,120.0,3.0,,[],49840.0,,,2025-11-30 06:37:57
https://propiedades.com/inmuebles/departamento-en-venta-calle-general-prim-1-centro-area-4-df-29445816#pagina=12&tipos=residencial-venta&area=df&pos=23,30327543.0,2850000.0,"Departamento disponible en venta en Calle General Prim #1, Colonia Centro (Área 4), C.P. 06040",Departamento,"Cuauhtémoc, Ciudad de México",Centro (área 4),Cuauhtémoc,6040.0,1.0,1.0,35.0,,,['Cisterna'],36970.0,19.43263,-99.133178,2025-11-30 06:38:14
https://propiedades.com/inmuebles/departamento-en-venta-av-rio-san-joaquin-498-amp-granada-miguel-hidalgo-11529-ciudad-de-mexico-cdmx-498-ampliacion-granada-df-30378632#pagina=8&tipos=residencial-venta&area=df&pos=5,30537460.0,17490000.0,"Departamento en venta disponible en Av. Río San Joaquín 498, Amp Granada, Miguel Hidalgo, 11529 Ciudad de México, CDMX #498, Colonia Ampliación Granada, C.P. 11529",Departamento,Avenida Río San Joaquín 498,Ampliación Granada,Miguel Hidalgo,11529.0,3.0,2.0,96.0,3.0,1.0,[],65250.0,19.444264,-99.199186,2025-11-30 06:38:29
https://propiedades.com/inmuebles/departamento-en-venta-avenida-oaxaca-36-roma-norte-df-28979084#pagina=11&tipos=residencial-venta&area=df&pos=45,30115441.0,3630000.0,"Departamento en venta, Avenida Oaxaca #36, Colonia Roma Norte, C.P. 06700",Departamento,Venta,Roma Norte,Cuauhtémoc,6700.0,1.0,1.0,37.0,1.0,,['Cisterna'],54490.0,19.418323,-99.162565,2025-11-30 06:40:09
https://propiedades.com/inmuebles/casa-en-venta-canal-de-la-virgen-24-18-xochimilco-16034-ciudad-de-mexico-cdmx-24-18-df-30494560#pagina=25&tipos=residencial-venta&area=df&pos=24,29535502.0,4146700.0,"Venta casa en Canal de La Virgen 24, 18, Xochimilco, 16034 Ciudad de México, CDMX #24, Colonia 18, C.P. 16034",Casa,Canal de La Virgen 24,18,Xochimilco,16034.0,3.0,1.0,72.0,3.0,1.0,[],28210.0,19.281945,-99.109754,2025-11-30 06:40:26
